5000	0.0571364
10000	0.229088
15000	0.508476
20000	0.896883
25000	1.42484
30000	2.2176
35000	2.78634
40000	3.61037
45000	4.65293
50000	5.70683
55000	6.83322
60000	8.38875
65000	9.66845
70000	11.3949
75000	12.9792
80000	14.6035
85000	16.7615
90000	18.6198
95000	20.9888
100000	22.8567
105000	25.1165
110000	27.6038
115000	29.9538
120000	32.8653
125000	35.6197
