50000	0.0181102
100000	0.0380698
150000	0.0524057
200000	0.0789907
250000	0.0805037
300000	0.120991
350000	0.133732
400000	0.162229
450000	0.145952
500000	0.173797
550000	0.19525
600000	0.223726
650000	0.284718
700000	0.278119
750000	0.325283
800000	0.34033
850000	0.328044
900000	0.306435
950000	0.329834
1000000	0.353527
1050000	0.384863
1100000	0.407873
1150000	0.441919
1200000	0.461439
1250000	0.49041
