50000	0.0117554
100000	0.0253525
150000	0.0390139
200000	0.0533736
250000	0.0677763
300000	0.084044
350000	0.0983905
400000	0.115259
450000	0.131474
500000	0.146794
550000	0.162912
600000	0.17928
650000	0.195917
700000	0.212789
750000	0.235449
800000	0.246528
850000	0.263232
900000	0.285555
950000	0.299172
1000000	0.318874
1050000	0.339873
1100000	0.361981
1150000	0.374983
1200000	0.404426
1250000	0.418618
