16384 0.000163495	
32768 0.000162826	
65536 0.000211280	
131072 0.000372498	
262144 0.000674587	
524288 0.001445157	
1048576 0.003096725	
2097152 0.007980025	
4194304 0.012058271	
8388608 0.025179557	
16777216 0.046158172	
33554432 0.090513653	
33554432 0.099548796	
