16384 0.000112031	
32768 0.000186463	
65536 0.000243316	
131072 0.000407365	
262144 0.000642899	
524288 0.001250482	
1048576 0.003081476	
2097152 0.004808393	
4194304 0.009736467	
8388608 0.020023207	
16777216 0.037058448	
33554432 0.087054922	
33554432 0.086685289	
