16384 0.000430144	
32768 0.000406448	
65536 0.000523547	
131072 0.000708216	
262144 0.001486103	
524288 0.002421338	
1048576 0.004908437	
2097152 0.008635734	
4194304 0.017575176	
8388608 0.033012659	
16777216 0.064867158	
33554432 0.125309948	
33554432 0.125373203	
