16384 0.000047526	
32768 0.000035464	
65536 0.000058839	
131072 0.000098192	
262144 0.000137635	
524288 0.000437700	
1048576 0.001090099	
2097152 0.002496618	
4194304 0.004128157	
8388608 0.007555535	
16777216 0.014819167	
33554432 0.030627672	
33554432 0.043726106	
