
16384 0.001111817	
32768 0.001108587	
65536 0.001298979	
131072 0.001457505	
262144 0.002224877	
524288 0.002405159	
1048576 0.003566556	
2097152 0.005457487	
4194304 0.009225540	
8388608 0.017549872	
16777216 0.031249475	
33554432 0.062117703	
33554432 0.062528960	
