5000	0.0771543
10000	0.294051
15000	0.692832
20000	1.23732
25000	1.98864
30000	3.03978
35000	4.53378
40000	6.12376
45000	7.95191
50000	10.1649
55000	12.6919
60000	15.1954
65000	17.9696
70000	21.1322
75000	25.0659
80000	28.5086
85000	32.1271
90000	36.3825
95000	40.3417
100000	45.364
105000	49.9794
110000	54.6643
115000	60.2659
120000	65.7783
125000	71.303
