5000	0.0430364
10000	0.184282
15000	0.583024
20000	1.28276
25000	2.01361
30000	2.9054
35000	4.0952
40000	5.42807
45000	7.30065
50000	9.21703
55000	11.6271
60000	13.1357
65000	16.147
70000	18.7456
75000	21.8062
80000	25.0042
85000	28.2209
90000	31.7833
95000	35.9
100000	40.1009
105000	44.1694
110000	55.6845
115000	64.8587
120000	66.7701
125000	68.6423
