1000	0.0197986
2000	0.0751176
3000	0.168442
4000	0.298172
5000	0.479202
6000	0.685171
7000	0.927245
8000	1.21556
9000	1.51619
10000	1.87583
11000	2.29874
12000	3.23919
13000	4.1276
14000	4.95237
15000	5.24189
16000	6.15552
17000	7.29911
18000	7.48323
19000	8.21027
20000	9.0292
