50000 0.0069999
100000 0.0129977
150000 0.0230542
200000 0.0299995
250000 0.0310085
300000 0.0427366
350000 0.0527547
400000 0.0529999
450000 0.0639418
500000 0.0713926
550000 0.0681419
600000 0.0796012
650000 0.0881922
700000 0.0965499
750000 0.103351
800000 0.107479
850000 0.103259
900000 0.110339
950000 0.112158
1000000 0.116153
1050000 0.123832
1100000 0.128386
1150000 0.123106
1200000 0.13955
1250000 0.142243
