50000	0.00838444
100000	0.0175597
150000	0.0270693
200000	0.0370452
250000	0.0462841
300000	0.0566845
350000	0.0665615
400000	0.0759535
450000	0.0853096
500000	0.0969449
550000	0.1061
600000	0.116014
650000	0.125628
700000	0.13759
750000	0.1482
800000	0.160653
850000	0.167942
900000	0.180091
950000	0.190857
1000000	0.197348
1050000	0.214942
1100000	0.220913
1150000	0.233575
1200000	0.24473
1250000	0.252896
